id,sentence,argument_head,predicate_head,role,label
ewt-train-1372,""" The Prophet 's guidance , "" says Michael Scheuer , an al - Qaeda analyst who recently retired from the CIA and once headed its Bin Laden unit , "" was always , Before you attack someone , warn them very clearly ... "" The anthrax mailings followed the pattern of letters they sent in January 1997 to newspaper branches in Washington , D.C. and New York City , as well as symbolic targets .",40,39,PRODUCT,0
ewt-train-1372,""" The Prophet 's guidance , "" says Michael Scheuer , an al - Qaeda analyst who recently retired from the CIA and once headed its Bin Laden unit , "" was always , Before you attack someone , warn them very clearly ... "" The anthrax mailings followed the pattern of letters they sent in January 1997 to newspaper branches in Washington , D.C. and New York City , as well as symbolic targets .",47,48,PRODUCT,0
ewt-train-1372,""" The Prophet 's guidance , "" says Michael Scheuer , an al - Qaeda analyst who recently retired from the CIA and once headed its Bin Laden unit , "" was always , Before you attack someone , warn them very clearly ... "" The anthrax mailings followed the pattern of letters they sent in January 1997 to newspaper branches in Washington , D.C. and New York City , as well as symbolic targets .",50,48,PRODUCT,0
ewt-train-1373,The letter bombs were sent in connection with the detention of the blind sheik Abdel Rahman and those responsible for the earlier World Trade Center bombing in 1993 .,2,4,PRODUCT,0
ewt-train-1373,The letter bombs were sent in connection with the detention of the blind sheik Abdel Rahman and those responsible for the earlier World Trade Center bombing in 1993 .,6,4,PRODUCT,0
ewt-train-1374,"Handwritten notes and files on a laptop seized upon the capture of KSM , Al Qaeda 's # 3 , included a feasible anthrax production plan using a spray dryer and addressed the recruitment of necessary expertise .",1,20,PRODUCT,0
ewt-train-1374,"Handwritten notes and files on a laptop seized upon the capture of KSM , Al Qaeda 's # 3 , included a feasible anthrax production plan using a spray dryer and addressed the recruitment of necessary expertise .",25,20,PRODUCT,0
ewt-train-1374,"Handwritten notes and files on a laptop seized upon the capture of KSM , Al Qaeda 's # 3 , included a feasible anthrax production plan using a spray dryer and addressed the recruitment of necessary expertise .",33,31,PRODUCT,0
ewt-train-1376,The computer disk was confiscated from him during his arrest by the CIA in Azerbaijan and handed over to the Egyptian authorities .,2,4,PRODUCT,0
ewt-train-1376,The computer disk was confiscated from him during his arrest by the CIA in Azerbaijan and handed over to the Egyptian authorities .,6,4,PRODUCT,0
ewt-train-1376,The computer disk was confiscated from him during his arrest by the CIA in Azerbaijan and handed over to the Egyptian authorities .,9,4,PRODUCT,0
ewt-train-1378,There is a risk that observers underestimate the time that Al Qaeda has had to make progress in such recruitment and research and development .,3,1,PRODUCT,0
ewt-train-1378,There is a risk that observers underestimate the time that Al Qaeda has had to make progress in such recruitment and research and development .,5,6,PRODUCT,0
ewt-train-1378,There is a risk that observers underestimate the time that Al Qaeda has had to make progress in such recruitment and research and development .,8,6,PRODUCT,0
ewt-train-1380,Others argue that he was to be part of a second wave of airliners directed to targets on the West Coast .,0,1,PRODUCT,0
ewt-train-1384,"KSM explained that Moussaoui 's inquiries about crop dusters may have been related to the anthrax work being done by US - trained biochemist and Al Qaeda operative , Malaysian Yazid Sufaat .",0,1,PRODUCT,0
ewt-train-1394,Emails from Zawahiri to Atef in the Spring of 1999 indicate that Ayman was a close student of the USAMRIID anthrax program .,0,10,PRODUCT,0
ewt-train-1395,He believed that the koran instructed that a jihadist should use the weapons used by the crusader .,0,1,PRODUCT,0
ewt-train-1395,He believed that the koran instructed that a jihadist should use the weapons used by the crusader .,4,5,PRODUCT,0
ewt-train-1397,"The Wall Street Journal reported that a computer used by Zawahiri contains a June 1999 memo that "" said the program should seek cover and talent in educational institutions , which it said were ' more beneficial to us and allow easy access to specialists , which will greatly benefit us in the first stage , God willing . ' ''",3,4,PRODUCT,0
ewt-train-1397,"The Wall Street Journal reported that a computer used by Zawahiri contains a June 1999 memo that "" said the program should seek cover and talent in educational institutions , which it said were ' more beneficial to us and allow easy access to specialists , which will greatly benefit us in the first stage , God willing . ' ''",7,11,PRODUCT,0
ewt-train-1397,"The Wall Street Journal reported that a computer used by Zawahiri contains a June 1999 memo that "" said the program should seek cover and talent in educational institutions , which it said were ' more beneficial to us and allow easy access to specialists , which will greatly benefit us in the first stage , God willing . ' ''",15,11,PRODUCT,0
ewt-train-1397,"The Wall Street Journal reported that a computer used by Zawahiri contains a June 1999 memo that "" said the program should seek cover and talent in educational institutions , which it said were ' more beneficial to us and allow easy access to specialists , which will greatly benefit us in the first stage , God willing . ' ''",20,22,PRODUCT,0
ewt-train-1397,"The Wall Street Journal reported that a computer used by Zawahiri contains a June 1999 memo that "" said the program should seek cover and talent in educational institutions , which it said were ' more beneficial to us and allow easy access to specialists , which will greatly benefit us in the first stage , God willing . ' ''",23,22,PRODUCT,0
ewt-train-1397,"The Wall Street Journal reported that a computer used by Zawahiri contains a June 1999 memo that "" said the program should seek cover and talent in educational institutions , which it said were ' more beneficial to us and allow easy access to specialists , which will greatly benefit us in the first stage , God willing . ' ''",42,40,PRODUCT,0
ewt-train-1397,"The Wall Street Journal reported that a computer used by Zawahiri contains a June 1999 memo that "" said the program should seek cover and talent in educational institutions , which it said were ' more beneficial to us and allow easy access to specialists , which will greatly benefit us in the first stage , God willing . ' ''",42,49,PRODUCT,0
ewt-train-1397,"The Wall Street Journal reported that a computer used by Zawahiri contains a June 1999 memo that "" said the program should seek cover and talent in educational institutions , which it said were ' more beneficial to us and allow easy access to specialists , which will greatly benefit us in the first stage , God willing . ' ''",50,49,PRODUCT,0
ewt-train-1398,Zawahiri was associated with a faction of the Egyptian Islamic Jihad known as the Vanguards of Conquest .,0,2,PRODUCT,0
ewt-train-1398,Zawahiri was associated with a faction of the Egyptian Islamic Jihad known as the Vanguards of Conquest .,5,2,PRODUCT,0
ewt-train-1401,A key question is how they acquired the anthrax strain first isolated by the Texas Veterinary Medical Diagnostic Lab in 1980 .,2,3,PRODUCT,0
ewt-train-1401,A key question is how they acquired the anthrax strain first isolated by the Texas Veterinary Medical Diagnostic Lab in 1980 .,5,6,PRODUCT,0
ewt-train-1401,A key question is how they acquired the anthrax strain first isolated by the Texas Veterinary Medical Diagnostic Lab in 1980 .,9,6,PRODUCT,0
ewt-train-1403,"A few days before Christmas 2003 , after a renewed audiotape threat by Zawahiri of attacks , to include in the US homeland , the threat level was raised to orange or "" high . """,4,28,PRODUCT,0
ewt-train-1403,"A few days before Christmas 2003 , after a renewed audiotape threat by Zawahiri of attacks , to include in the US homeland , the threat level was raised to orange or "" high . """,11,28,PRODUCT,0
ewt-train-1403,"A few days before Christmas 2003 , after a renewed audiotape threat by Zawahiri of attacks , to include in the US homeland , the threat level was raised to orange or "" high . """,26,28,PRODUCT,0
ewt-train-1403,"A few days before Christmas 2003 , after a renewed audiotape threat by Zawahiri of attacks , to include in the US homeland , the threat level was raised to orange or "" high . """,30,28,PRODUCT,0
